orbital_period,transit_duration,planet_radius,star_temp,star_radius,label
25.1123362,7.922,2.22,6133.0,1.112,0
2.121023807,0.3673,5.75,6133.0,1.112,0
3.55557922,3.24,0.84,5839.0,1.082,0
31.2012202,4.077,1.47,4513.0,0.722,1
22.5968256,6.179,1.3,5610.0,1.104,1
45.3486381,4.858,1.61,5610.0,1.104,1
5.25419589,2.9878,2.12,6123.0,0.987,0
5.90608902,2.409,1.77,5966.0,0.961,0
13.81504449,2.3244,1.91,3732.0,0.509,0
12.4128518,4.298,1.5,5945.0,1.346,1
3.92453009,3.691,1.82,5776.0,0.849,0
11.60653061,2.194,1.88,4703.0,0.701,0
2.66831274,2.4141,1.48,5806.0,0.899,1
23.4772553,6.735,1.34,6384.0,1.121,1
66.5576728,10.532,4.96,5734.0,3.405,1
2.01948607,5.248,2.15,5884.0,0.944,-1
3.04468229,5.951,0.86,5575.0,0.98,-1
15.05028313,1.848,2.46,5887.0,0.989,-1
2.455240626,1.72722,10.6,3793.0,0.568,1
9.08233411,2.008,1.35,5354.0,0.788,1
0.790539912,1.0567,1.24,4791.0,0.767,-1
0.532086296,4.023,16.99,5271.0,0.698,-1
47.7052566,5.959,2.89,4551.0,0.672,0
6.238535444,3.5255,2.53,6267.0,1.258,1
86.829519,7.464,1.68,3576.0,0.463,1
9.95667035,3.534,3.41,6165.0,1.115,1
10.41728722,4.125,1.64,5557.0,1.151,1
0.663085361,1.1522,1.6,5172.0,0.767,1
19.1187425,6.805,2.33,5862.0,1.463,1
1.08749101,1.6192,4.91,5988.0,3.204,-1
1.183818383,1.393,0.91,6014.0,0.992,-1
3.543919702,1.8717,1.21,3879.0,0.537,1
8.28157072,3.1,1.37,5640.0,1.175,0
0.82628442,0.9603,0.96,5218.0,0.829,0
6.37705295,1.949,2.15,5672.0,0.965,0
8.83929462,1.719,1.94,5330.0,0.87,1
0.631795416,1.0703,1.88,6414.0,1.519,-1
7.56126152,2.851,1.2,5853.0,0.895,1
34.9897847,4.208,1.14,3765.0,0.521,1
7.05429483,1.716,1.0,3765.0,0.521,1
2.27050106,1.903,0.55,4671.0,0.528,0
26.7838935,4.584,1.59,5242.0,0.856,1
45.126216,6.656,2.32,6499.0,1.169,1
11.94019101,2.866,1.86,5073.0,0.748,1
3.51295674,3.06,1.1,6453.0,1.17,-1
6.73808701,2.591,0.73,5168.0,0.769,1
7.57571414,2.357,2.45,6418.0,1.171,-1
4.76887671,1.672,2.11,6063.0,1.855,-1
1.347512632,1.9817,23.45,5316.0,0.685,0
0.512581697,1.5789,1.32,5547.0,0.82,-1
12.07760884,2.233,1.03,5370.0,0.845,-1
18.55581565,5.372,20.83,5988.0,8.841,0
13.33094869,1.426,25.95,5991.0,1.039,0
6.38315744,1.7075,2.35,5262.0,0.714,-1
27.52194772,4.047,2.47,3780.0,0.511,1
16.1289679,6.271,2.94,5392.0,1.087,1
13.5631157,5.438,1.75,5853.0,0.895,1
16.2959916,2.116,1.83,5495.0,0.961,1
4.16056658,2.61,0.7,5481.0,0.815,1
2.93101771,2.231,1.15,5485.0,0.788,-1
39.79220077,4.466,1.9,5437.0,0.781,1
16.2276756,3.699,2.11,5328.0,0.883,-1
1.595630597,1.793,17.94,5632.0,0.729,-1
14.8200596,3.902,0.96,4825.0,0.732,0
20.49041,4.369,2.34,5681.0,0.923,0
0.962827066,4.48,29.27,6534.0,3.028,-1
8.679037,2.864,1.79,6117.0,1.027,1
11.1296971,2.942,1.93,6122.0,0.964,0
2.7296036,2.721,1.53,5887.0,1.235,0
3.11604194,1.7763,1.59,5591.0,0.86,1
12.7372371,3.358,0.87,5420.0,0.868,0
40.0306267,4.815,2.01,5855.0,1.373,0
0.679336747,1.2188,1.4,5440.0,0.913,1
213.6103207,10.7643,46.07,5931.0,0.845,-1
170.8658492,16.9895,24.4,5989.0,1.324,-1
21.47642727,5.5498,59.5,5780.0,1.0,-1
17.5509742,4.064,5.97,5780.0,1.0,-1
88.5122014,6.8214,4.7,5593.0,0.945,1
10.21507506,3.395,1.5,5406.0,0.95,-1
8.3806973,3.028,1.91,5062.0,0.735,-1
31.0572947,3.401,1.85,5395.0,0.734,1
15.1622287,7.332,3.12,6325.0,1.112,1
10.04378351,5.548,2.94,6325.0,1.112,1
7.10397925,1.5398,1.51,5488.0,0.789,-1
4.5513988,2.457,1.13,5009.0,0.84,1
10.91274065,2.1801,2.13,3834.0,0.539,1
12.2141545,10.262,18.13,5435.0,0.824,-1
3.732261,2.054,1.09,5762.0,0.867,-1
3.03267135,1.774,0.6,5640.0,0.921,0
5.34182466,3.577,0.95,5767.0,1.135,1
2.131945045,1.8061,1.66,5845.0,1.013,1
12.9462567,9.568,1.13,6058.0,0.867,1
5.77957133,2.5213,1.5,4102.0,0.581,0
6.77367892,3.579,1.33,6392.0,1.072,0
5.22402436,2.608,0.58,5487.0,0.84,0
11.6601667,5.882,2.08,5791.0,1.083,0
89.465468,9.88,2.57,5192.0,2.46,-1
18.0161227,4.016,2.39,6245.0,1.065,1
40.8777605,9.745,29.55,5930.0,0.937,-1
6.80243431,3.817,2.6,5836.0,0.816,0
84.5733346,5.762,2.59,5418.0,0.888,1
21.30181863,3.8763,0.72,5437.0,0.781,1
4.14789051,3.829,1.93,6150.0,1.417,1
15.92108138,1.5443,3.14,5595.0,0.82,0
19.0054098,1.843,28.47,6347.0,1.036,0
1.96433113,2.381,1.33,6306.0,1.121,-1
2.81043228,3.874,1.43,5415.0,2.079,0
0.968527683,1.3672,1.21,5580.0,0.886,1
11.7489907,4.043,1.01,6440.0,1.655,-1
175.603366,9.543,2.87,6225.0,1.009,0
3.849371737,2.632,12.94,6244.0,2.992,0
0.366197145,1.2335,51.34,4448.0,31.5,-1
4.164384505,1.8464,2.54,3808.0,0.508,1
2.10433534,1.1168,0.79,3605.0,0.433,1
28.8431751,3.171,2.66,5151.0,0.785,1
1.378649746,1.2232,6.51,3440.0,0.439,-1
1.112207126,1.35,0.73,6046.0,0.972,-1
64.034363,9.174,3.47,5691.0,0.783,0
1.303576682,1.021,1.51,6045.0,0.955,-1
1.958577398,2.388,1.8,5402.0,0.816,-1
5.19103699,4.222,1.92,6321.0,1.125,1
4.86638504,2.296,1.32,5688.0,1.111,1
4.79176993,4.52,0.81,5138.0,0.756,-1
25.1933989,4.62,1.95,5009.0,0.84,1
0.759762021,4.912,24.2,6386.0,1.123,-1
4.790912471,0.5134,2.25,4359.0,0.676,0
6.49441464,2.344,1.75,4769.0,0.742,1
2.576571021,1.5997,1.57,3834.0,0.539,1
28.4750006,4.718,2.64,4996.0,0.831,1
14.7966306,5.613,0.98,6175.0,1.307,1
11.25401871,4.759,2.42,5995.0,1.118,1
9.18244299,4.318,1.24,6194.0,1.314,1
14.6134781,5.266,1.12,6194.0,1.314,1
119.682075,31.28,30.39,5778.0,0.911,-1
42.9923284,4.726,3.32,5593.0,0.945,1
6.88341278,2.0674,2.63,6139.0,1.193,1
4.593595496,2.7468,44.14,5717.0,0.884,-1
197.5111484,11.106,9.52,5616.0,1.674,0
11.1726723,6.106,1.5,5616.0,1.674,1
2.53573284,3.989,1.36,5616.0,1.674,1
6.79164656,3.343,1.01,5772.0,1.003,1
11.8376933,3.381,1.0,5772.0,1.003,1
18.5525162,4.385,2.53,5569.0,0.829,1
47.3659328,7.929,11.97,5708.0,0.902,0
13.3669309,3.733,0.27,5417.0,0.772,1
1.045492348,2.933,0.83,6057.0,1.457,-1
4.86634094,1.885,1.94,4996.0,0.831,0
5.60402307,1.0273,1.25,4847.0,0.737,0
13.0313583,4.521,2.88,5514.0,1.071,1
40.9905002,7.336,2.41,5842.0,1.41,1
57.2932309,4.878,1.95,4806.0,0.729,0
8.00504749,3.32,1.52,6398.0,1.101,1
12.13070414,3.843,1.61,6398.0,1.101,1
29.2254372,5.293,1.35,6049.0,1.008,0
1.33255087,3.565,1.19,5774.0,1.054,-1
40.8792243,7.005,1.62,5383.0,0.72,-1
18.8262877,2.344,2.34,5215.0,0.845,1
13.9034057,3.408,1.55,5261.0,0.819,0
3.41045981,2.866,1.06,4983.0,0.651,1
4.76702759,2.013,1.19,5629.0,0.937,1
13.62801048,3.5374,3.28,5052.0,0.855,1
53.3580444,6.812,3.41,5481.0,1.036,0
16.83203175,4.031,1.86,5518.0,1.008,1
13.37499553,1.639,2.01,5263.0,0.961,-1
4.35370136,1.913,1.33,5992.0,0.985,-1
134.96694,18.43,0.87,6154.0,1.053,-1
1.385787741,1.6449,0.55,4239.0,0.6,0
12.02295362,1.2667,3.28,5982.0,0.879,0
16.79716262,3.83,2.75,4652.0,0.697,1
18.59611518,2.3052,1.53,3834.0,0.539,1
5.77440326,1.768,0.8,3808.0,0.508,1
2.622134451,4.735,1.64,5864.0,1.369,-1
11.47685263,2.756,1.58,5550.0,1.032,1
73.711039,10.062,1.77,6374.0,1.502,0
14.43348326,2.663,16.25,4915.0,0.702,0
40.0088894,3.616,20.75,6237.0,1.023,-1
6.35705314,1.324,1.59,5982.0,0.96,0
6.58738839,4.758,1.35,5616.0,0.822,-1
0.759706632,1.0896,1.38,8621.0,2.094,-1
4.37033233,2.845,1.56,5657.0,1.182,1
1.530515205,0.5945,0.84,3462.0,0.259,0
1.08070294,3.363,1.04,5482.0,0.813,-1
4.74254518,1.023,1.77,6046.0,1.007,-1
18.13559979,2.019,24.49,6184.0,1.038,-1
3.70429015,3.37,1.45,6732.0,1.927,1
37.3331165,7.643,2.5,5623.0,1.588,1
17.6997392,2.76,1.96,4807.0,0.742,0
7.9709719,1.2893,2.27,5237.0,0.826,0
6.03355539,10.049,3.34,4924.0,3.588,1
3.02558494,3.0008,1.62,6123.0,1.263,1
0.933746783,4.255,1.3,4643.0,0.663,-1
6.09740316,4.635,45.49,8828.0,1.828,-1
0.754457729,0.5891,2.07,5561.0,1.193,0
2.7612237,3.681,1.84,6381.0,2.232,1
5.59727625,1.659,1.26,5796.0,0.876,-1
62.6825769,2.327,39.8,7058.0,3.101,-1
50.5715805,3.726,2.74,5262.0,0.783,-1
16.2707207,5.707,28.42,6117.0,1.244,0
2.032319072,1.6762,1.87,6156.0,1.05,1
4.100870416,8.15361,82.46,5923.0,1.51,-1
4.35407371,2.427,1.63,5455.0,0.909,1
11.32269749,3.517,1.51,4563.0,0.642,1
13.71218522,2.437,2.47,5550.0,0.831,1
12.14684625,6.197,1.75,5877.0,1.963,0
7.46718958,3.633,1.04,6161.0,1.169,1
5.42204257,2.952,1.39,6123.0,1.263,0
48.8882668,6.468,2.96,4821.0,0.788,0
51.1319346,6.019,2.43,6071.0,1.107,1
133.516435,2.196,2.01,5989.0,0.848,-1
39.8312536,2.442,1.46,5026.0,0.759,0
9.549277089,1.5832,1.57,3547.0,0.369,1
24.1073172,10.465,2.74,6585.0,2.517,0
17.60461401,3.716,2.64,3744.0,0.516,0
1.228721184,1.041,1.62,4897.0,0.764,-1
51.5738653,2.784,2.41,5380.0,0.813,0
4.69505576,3.058,1.49,5999.0,0.959,1
0.569115976,2.028,1.8,4788.0,0.656,-1
7.258450123,5.7297,5.53,5638.0,0.92,1
6.0959841,10.39,0.99,5826.0,0.885,-1
22.9221181,8.2,1.33,5897.0,1.081,1
16.10474503,5.712,3.21,5822.0,2.886,1
7.42697378,3.206,1.4,5573.0,0.982,1
0.874629873,1.782,0.72,5099.0,0.832,-1
5.46091846,1.781,1.25,6319.0,0.93,-1
3.17323012,1.9094,0.88,4500.0,0.633,1
13.2970695,3.283,0.91,4500.0,0.633,1
5.398752862,3.4303,2.21,5790.0,1.198,1
5.26648126,1.964,1.07,6204.0,1.065,-1
2.67596808,2.021,1.57,4732.0,0.795,-1
7.41683033,7.274,3.36,4938.0,3.324,1
0.727331746,0.8323,0.67,3460.0,0.356,0
1.302017467,1.3692,1.37,4948.0,0.816,0
8.63050092,3.144,1.43,5352.0,0.764,1
12.49117388,2.848,1.36,5753.0,0.911,-1
3.27645723,2.219,1.71,5812.0,0.963,1
16.0573291,3.546,2.27,5644.0,0.806,0
8.44326557,3.353,1.97,6081.0,1.023,-1
4.60300256,2.6848,1.32,4821.0,0.788,0
16.9329284,1.218,2.46,6310.0,1.095,-1
12.00089667,3.266,1.47,5195.0,0.69,1
1.169010526,1.1717,91.91,5944.0,5.847,0
1.916940872,1.4243,0.89,5083.0,0.872,1
5.05661302,3.926,1.15,5926.0,0.939,0
131.187921,6.905,2.34,4898.0,0.803,0
2.17489806,4.599,1.08,5749.0,1.15,-1
25.8859397,4.548,1.66,5190.0,0.899,0
28.6253502,4.551,2.38,5774.0,0.941,1
6.98141327,6.527,1.42,6054.0,2.163,1
1.319677953,1.978,1.13,6306.0,1.076,-1
8.94337724,2.469,1.48,6074.0,1.005,0
0.827151296,1.385,19.1,4452.0,11.895,0
12.282998287,2.7096,2.83,3879.0,0.537,1
6.383159135,1.7504,2.73,3757.0,0.576,0
5.57654782,3.673,0.92,6187.0,1.238,1
115.6863392,4.65,3.52,5800.0,1.149,1
3.81371423,1.973,1.37,5547.0,0.82,1
38.0970717,4.307,1.58,3554.0,0.398,0
11.6191707,1.819,2.21,5870.0,0.834,0
2.637574744,5.4573,9.16,6108.0,1.03,-1
38.2292037,3.893,1.51,4544.0,0.598,0
16.3012727,3.974,1.54,4873.0,0.796,1
13.32354078,3.873,1.32,6113.0,1.218,1
2.607545159,1.3916,2.07,6147.0,1.096,1
3.24417541,1.992,1.84,5094.0,0.87,1
176.845697,3.812,42.05,5592.0,0.797,0
6.85567248,2.268,1.27,5734.0,0.883,-1
2.28607282,7.82,1.01,4583.0,0.654,-1
9.60505976,3.0063,0.91,5790.0,1.198,1
3.54789928,2.861,0.99,5399.0,0.725,-1
18.0243482,3.575,1.98,5955.0,0.91,0
16.4793229,3.312,1.53,4908.0,0.716,0
3.65690909,2.064,1.32,6078.0,1.271,1
88.0712769,6.758,2.4,4939.0,0.819,0
8.38395796,5.2,3.24,5405.0,2.605,1
1.68189051,2.992,1.27,5827.0,1.374,1
8.59000355,6.68,1.82,5817.0,0.876,-1
44.9977604,9.686,1.59,5871.0,0.983,0
7.12815163,5.522,1.36,6311.0,1.994,1
2.10081629,2.8182,1.65,5815.0,0.918,0
0.872952088,1.4499,25.5,7102.0,2.082,-1
7.01074295,2.1787,3.76,5814.0,2.476,1
17.2922631,7.042,2.13,5936.0,1.299,1
94.289223,4.102,2.11,5632.0,0.904,1
14.02634692,1.2808,2.66,5970.0,1.131,0
12.425866431,29.1428,2.12,5428.0,0.94,-1
25.5433704,8.567,2.11,5422.0,1.782,0
33.8542586,12.689,15.96,4553.0,10.472,0
45.0909201,4.605,2.44,5790.0,0.9,1
15.0539886,4.422,1.44,5475.0,0.818,1
3.67936863,3.47,0.92,5676.0,0.848,0
7.4464635,4.084,0.77,5676.0,0.848,0
159.388788,8.432,2.73,5135.0,0.874,0
1.565412613,0.7572,1.73,3464.0,0.328,1
5.14892346,0.9613,1.72,3464.0,0.328,1
0.730943372,3.004,1.37,6143.0,1.067,-1
0.515552803,1.7869,13.96,5068.0,0.73,-1
2.522590567,1.406,25.82,5591.0,0.86,0
6.73968289,4.183,1.48,5511.0,1.176,1
41.74598855,4.6125,2.4,5978.0,1.171,1
75.378004,6.744,3.82,5876.0,1.077,-1
213.258526,7.768,2.72,4477.0,0.637,1
100.2830675,10.8636,2.51,6214.0,1.297,1
4.871223664,1.5916,1.56,3157.0,0.18,1
2.984157711,1.2637,0.92,3157.0,0.18,1
2.8867624,0.9879,1.24,3483.0,0.389,1
0.498434645,0.955,1.08,4784.0,0.708,-1
2.252976718,1.7131,1.19,4039.0,0.559,0
2.75505467,3.426,1.74,6257.0,1.748,-1
1.572181216,7.219,77.12,6622.0,4.315,-1
2.72288246,2.408,1.06,5458.0,0.872,-1
1.574090323,1.5796,0.93,4313.0,0.65,1
0.947738312,1.206,0.88,4464.0,0.638,-1
13.7872627,5.747,1.55,5691.0,1.458,0
14.4359459,3.414,1.46,6075.0,1.352,1
5.95958637,2.899,1.02,5452.0,0.9,0
16.6146221,2.706,1.49,5295.0,0.8,0
0.497581917,1.46,0.76,5271.0,0.63,-1
5.83892993,1.1066,1.19,5279.0,0.769,0
2.279523364,1.6202,0.87,5017.0,0.797,1
12.2854718,2.996,2.21,3891.0,0.564,1
3.09756897,4.588,1.75,6329.0,1.885,0
58.0337426,5.584,3.21,5467.0,1.152,1
14.4252635,3.754,1.68,5467.0,1.152,1
26.6757818,2.696,2.69,5467.0,1.152,1
0.868386354,1.066,1.52,4792.0,0.704,1
11.8288843,3.337,1.18,5653.0,0.857,1
14.7512034,1.25,1.63,5653.0,0.857,1
1.480323978,1.833,1.46,5996.0,1.081,-1
205.385912,8.681,2.11,4400.0,0.624,0
6.88707073,4.4679,1.3,5788.0,1.474,1
165.75597,8.45,15049.8,5800.0,1.412,-1
1.11431205,2.112,1.07,5776.0,0.849,-1
3.42064689,1.767,2.27,5370.0,0.966,0
1.23935745,1.683,1.5,5370.0,0.966,0
0.675650404,1.8261,1.36,5966.0,0.961,1
1.407020118,1.3766,1.12,5022.0,0.849,0
24.4359956,6.254,2.31,6197.0,1.035,0
17.7337356,5.558,1.24,5335.0,0.831,-1
10.06478627,2.86,1.49,5438.0,0.82,-1
1.12976597,3.096,0.83,5366.0,0.715,-1
16.23191704,7.461,3.54,5919.0,1.585,1
15.4126766,3.402,2.82,5240.0,0.856,-1
1.110599919,1.3493,1.07,5227.0,0.867,-1
21.86965714,5.5177,1.51,6214.0,1.297,1
9.02436414,3.011,1.62,5885.0,1.111,1
17.3408735,3.398,1.43,5885.0,1.111,1
0.814280672,2.326,1.91,6366.0,1.543,-1
0.878855771,1.1014,1.57,5727.0,0.937,-1
2.49432176,2.3269,8.91,5780.0,1.0,-1
17.57704569,2.022,27.21,5653.0,0.901,0
1.00652785,1.3175,1.03,6089.0,0.889,-1
1.99566293,4.514,1.11,5235.0,0.771,-1
0.755111225,3.164,1.38,5780.0,1.0,-1
1.400755743,1.0562,1.3,5487.0,1.072,0
25.8730914,5.085,2.88,6036.0,1.093,1
20.2642023,4.664,2.12,5937.0,1.291,1
1.28132831,0.9157,4.52,5918.0,1.596,-1
7.44136102,4.554,1.33,5937.0,1.291,1
99.2532336,7.208,2.17,5010.0,0.715,1
3.84933401,2.299,2.12,5984.0,0.906,-1
119.0833042,2.558,22.19,4412.0,0.623,-1
27.8813154,6.346,1.54,6434.0,1.055,0
6.4802138,3.27,1.26,5496.0,0.983,1
7.50790041,5.646,1.77,6408.0,1.337,0
21.3910125,3.512,1.72,4889.0,0.686,-1
14.3832267,8.378,1.84,6115.0,1.291,1
47.3186631,10.465,2.1,6115.0,1.291,1
11.12827427,2.6118,4.04,3640.0,0.503,1
2.21571296,1.8211,1.7,5417.0,0.901,1
34.4585495,7.434,1.88,6161.0,0.862,0
3.35184041,1.9855,1.88,6198.0,1.005,1
1.615758517,1.734,1.31,5622.0,2.017,-1
110.3783828,12.211,3.02,6342.0,1.359,0
3.4462125,2.101,0.7,5374.0,0.721,1
2.005414293,1.934,0.65,5374.0,0.721,1
4.28886792,2.599,0.57,5374.0,0.721,0
1.868564038,1.192,1.4,6065.0,1.023,-1
24.5752524,2.258,1.64,3678.0,0.512,0
15.1408916,4.359,1.93,5926.0,0.887,1
11.39169531,5.0,1.02,5557.0,1.249,0
10.1747037,5.179,1.04,5866.0,1.339,0
2.44358543,1.852,0.67,5561.0,0.873,1
1.7592691,2.381,1.21,5784.0,0.984,-1
2.226496196,1.7073,2.1,3640.0,0.503,1
5.72084599,2.744,1.78,3640.0,0.503,0
0.962864171,1.6802,1.52,5704.0,0.804,1
16.23847733,3.9699,2.76,5683.0,0.993,1
4.76831033,3.2363,1.78,6237.0,1.116,1
44.616751,7.831,2.31,6763.0,1.424,1
1.714410345,3.336,1.84,6340.0,2.498,-1
3.40165617,1.9617,1.34,6177.0,0.906,1
14.00948631,3.399,0.98,5153.0,0.767,1
1.703359172,1.914,0.69,6026.0,0.904,-1
3.77881664,5.819,3.99,6115.0,5.544,-1
1.311558909,1.919,1.15,5926.0,0.963,1
1.291233083,1.855,0.89,6384.0,1.086,1
10.573751447,1.7259,2.07,5720.0,1.08,1
3.7847507,2.924,0.7,6017.0,1.206,1
2.17291055,2.139,0.93,6164.0,1.045,0
18.2206024,5.109,1.78,5951.0,1.262,1
7.35101287,2.757,1.42,5951.0,1.262,0
47.4497134,10.675,1.61,6007.0,1.126,1
0.929906166,1.743,1.48,6039.0,1.413,1
0.784513087,1.9206,131.4,3853.0,78.869,-1
4.11585514,1.4858,1.93,4827.0,0.823,1
6.57159435,3.1044,1.26,6042.0,1.432,0
33.878639,6.194,3.52,5533.0,1.072,1
27.5722144,5.256,1.94,5912.0,1.09,1
2.12821621,3.146,0.7,5952.0,1.377,1
0.703399912,0.823,2.15,5955.0,0.91,-1
2.5355023,7.189,2.7,6268.0,1.1,-1
0.868122253,1.5471,1.65,6116.0,1.084,0
1.332560553,3.315,0.4,4947.0,0.714,-1
18.936061,22.27,0.34,4947.0,0.714,-1
10.65275054,2.684,2.2,5602.0,0.817,1
3.30040818,4.462,1.43,6333.0,1.438,1
5.62950902,6.542,2.11,5822.0,0.898,-1
13.84301228,4.077,1.98,5745.0,0.837,0
24.2758992,4.59,2.25,5745.0,0.837,0
54.4099612,9.314,1.56,5746.0,1.133,1
9.12209336,4.347,28.17,5899.0,0.96,-1
19.94752741,1.756,2.52,5749.0,0.864,0
13.84984567,7.2783,1.45,5919.0,1.585,1
6.12479773,3.466,1.51,6052.0,1.202,1
11.24284815,4.241,1.44,6052.0,1.202,1
4.02877097,3.173,1.21,6052.0,1.202,1
8.92114318,3.933,1.27,6052.0,1.202,1
7.81285862,4.098,1.68,6237.0,1.543,1
18.01164974,6.7367,1.83,6477.0,1.459,0
0.916142298,1.1555,0.6,4374.0,0.614,1
0.597933473,1.918,1.24,6543.0,1.159,-1
2.69636494,3.892,1.24,5653.0,1.139,-1
6.99205021,5.037,1.06,6057.0,1.467,0
12.0999065,3.558,1.39,5553.0,1.098,0
5.36375016,2.94,1.15,5553.0,1.098,0
3.17319407,2.512,0.91,5369.0,0.784,-1
5.24368302,10.873,0.91,4194.0,0.629,-1
5.1952021,2.1552,1.37,5044.0,0.738,-1
0.591280187,1.1656,1.3,6246.0,1.092,-1
31.6084371,3.675,1.89,6341.0,1.033,0
16.1558656,3.798,2.04,4504.0,0.53,0
1.465943491,1.513,1.6,6230.0,2.19,-1
28.45489091,8.1593,6.08,6206.0,1.573,1
1.952711161,0.872,2.58,5741.0,0.946,0
0.620739667,2.477,29.28,6559.0,1.602,-1
0.587470828,2.4382,51.02,5787.0,2.667,-1
0.934924739,2.052,2.29,6477.0,2.628,-1
25.7054557,6.059,1.75,6326.0,1.001,-1
2.37752442,2.307,0.53,5615.0,0.936,0
2.62838097,3.193,1.01,5884.0,1.07,-1
1.877878538,2.39,0.78,6324.0,1.115,1
35.3331932,5.966,1.55,5788.0,1.474,1
15.0896415,4.3349,1.42,6063.0,1.613,1
5.30873978,3.018,1.08,5914.0,0.955,1
3.89524296,1.689,1.13,5018.0,0.838,0
0.740926358,1.0163,1.22,5618.0,0.874,1
75.8580035,5.382,2.72,4474.0,0.614,-1
7.72768833,2.06,1.89,5765.0,0.94,-1
37.3033197,7.793,2.31,5646.0,0.817,0
10.16435076,6.017,1.99,6133.0,2.71,0
14.8877665,4.981,1.96,6143.0,1.116,1
4.52158614,3.4702,1.31,5576.0,1.289,1
2.007750531,2.0715,1.64,5645.0,0.865,-1
7.03146295,5.922,1.38,6170.0,1.499,1
54.2811949,5.517,2.07,6170.0,1.499,1
0.596087893,0.7159,1.92,6049.0,1.827,-1
12.58229808,6.375,1.53,5587.0,1.423,1
7.12684695,3.179,1.38,6050.0,0.896,-1
0.661749944,4.112,23.92,6363.0,1.198,-1
354.95118,13.02,2.53,6392.0,1.23,-1
1.35477049,1.618,0.8,4414.0,0.689,0
0.493393859,1.1319,1.4,4474.0,0.614,-1
11.95401876,2.656,2.1,4359.0,0.659,1
2.48883033,4.268,0.64,5615.0,0.833,-1
20.2340219,3.674,0.99,5528.0,0.71,-1
0.88184263,1.3117,1.24,5268.0,0.776,1
5.448321078,2.2213,2.17,5721.0,0.905,1
1.116127169,1.3235,1.0,5721.0,0.905,0
195.613824,23.777,10.65,5970.0,2.229,-1
237.787237,10.509,9.91,5185.0,1.853,0
3.833087643,1.51,2.25,5397.0,0.831,1
9.37663713,2.1033,1.89,6237.0,1.543,1
5.62006198,2.751,1.45,4868.0,0.746,0
3.8259005,1.8057,3.45,5223.0,0.885,0
0.558841234,0.7918,1.33,5151.0,0.792,0
9.33648141,2.5449,2.39,4442.0,0.648,1
76.6139446,10.22,2.61,6173.0,1.03,1
0.698461304,0.7887,14.81,4676.0,12.558,0
1.545388842,3.037,0.56,5782.0,0.767,-1
1.289590179,1.3541,1.38,5467.0,0.808,1
0.634003002,0.9207,1.35,5226.0,0.75,1
22.8030252,4.768,1.29,6063.0,1.613,1
0.623441939,1.4053,13.89,5385.0,2.871,-1
5.24364571,16.984,25.01,6197.0,1.056,-1
110.7556272,6.819,29.64,6525.0,2.668,0
4.15743922,9.572,96.99,6529.0,3.131,-1
14.4079035,2.524,23.4,5440.0,0.728,-1
135.4978256,6.769,6.01,5307.0,0.757,1
22.2508509,1.745,2.07,5307.0,0.757,1
8.53161917,2.9596,54.6,5780.0,1.0,-1
0.526615152,1.0582,1.46,5718.0,1.832,-1
0.690405794,1.7407,1.04,5204.0,0.786,-1
10.10773789,3.828,1.98,5480.0,1.174,1
1.844857057,1.6557,0.97,6143.0,1.004,-1
18.0116764,6.006,2.02,6003.0,0.932,-1
33.67280658,8.2267,1.86,5587.0,1.423,1
3.00912491,2.228,1.22,5713.0,0.893,1
79.2450351,5.382,3.33,5648.0,0.917,0
4.44589508,2.3816,1.94,5918.0,0.865,0
2.023126394,1.2771,0.92,6349.0,1.059,-1
10.63609504,3.48,1.36,5546.0,0.81,-1
10.3108232,5.617,1.27,5708.0,0.893,1
1.069842837,5.275,1.77,4999.0,0.786,-1
1.077467951,2.1125,31.06,6329.0,1.508,-1
126.4451275,16.7151,4.49,5613.0,0.795,0
2.8736467,1.682,6.47,8173.0,3.169,-1
2.846517614,4.228,1.88,3468.0,0.32,-1
211.032819,7.119,3.43,4658.0,0.686,0
1.716828304,2.068,0.74,5808.0,0.902,0
0.755103143,2.885,1.49,5996.0,2.128,-1
20.71927223,4.0388,2.51,5729.0,1.545,-1
11.87457664,1.9797,1.32,5523.0,0.88,1
109.6469948,6.568,4.85,5332.0,1.453,1
15.64588656,3.959,2.18,5896.0,0.916,1
0.93375241,6.352,3.18,5402.0,0.815,-1
1.70336496,1.7045,1.67,5881.0,0.915,-1
0.764174368,2.346,1.18,6321.0,1.125,-1
1.85373924,1.816,0.23,2661.0,0.116,-1
7.06321927,2.411,1.21,5305.0,0.818,1
0.584310213,2.1801,23.09,5783.0,0.88,-1
25.384175,3.576,2.44,6137.0,0.994,1
15.79196594,7.2772,2.4,5758.0,1.704,1
5.77207177,2.605,1.54,5591.0,0.86,0
46.151253,5.346,2.08,5204.0,0.769,0
12.81590421,6.3856,2.26,5788.0,1.474,1
79.99623328,6.3339,40.73,6796.0,2.49,-1
5.424749327,1.139,5.15,4137.0,0.591,1
165.3447044,3.09,6.98,5594.0,0.812,0
3.606940379,1.0418,2.04,5508.0,0.84,0
69.2002312,5.679,45.24,7044.0,1.267,-1
6.26404774,2.39,1.55,5032.0,0.817,1
23.1985852,9.821,2.61,5416.0,1.756,1
5.77721259,2.462,2.17,5416.0,1.756,1
0.905037231,1.4351,1.1,6223.0,1.763,-1
59.4969009,5.404,2.92,4817.0,0.833,1
10.61345333,0.9829,1.77,5865.0,1.388,0
48.6303805,7.0805,2.48,6075.0,1.352,1
